personName,position,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints
Tim Frazier,G,35,96,36.45833333333333,10,30,33.33333333333333,19,24,79.16666666666666,9,24,33,94,14,4,38,45,99,-64
Tim Hardaway Jr.,"F, G",2369,5592,42.36409155937053,1178,3193,36.89320388349515,887,1106,80.1989150090416,150,1343,1493,893,289,64,449,722,6803,755
Timofey Mozgov,C,1009,1861,54.21816227834497,11,57,19.298245614035086,507,692,73.26589595375722,624,1233,1857,192,109,329,423,789,2536,76
Timothe Luwawu-Cabarrot,"F, G",390,986,39.553752535496955,212,615,34.47154471544715,166,200,83.0,81,336,417,160,84,26,116,340,1158,-293
Tobias Harris,F,997,2120,47.02830188679245,255,678,37.610619469026545,387,452,85.61946902654867,124,704,828,306,112,66,177,286,2636,6
Tomas Satoransky,"G, F",406,880,46.13636363636363,106,317,33.4384858044164,173,200,86.5,106,290,396,625,120,21,226,224,1091,-69
Tony Bradley,C,78,135,57.77777777777777,3,5,60.0,23,33,69.6969696969697,68,129,197,28,11,34,35,64,182,81
Tony Snell,"F, G",672,1599,42.026266416510325,350,893,39.193729003359465,148,172,86.04651162790698,96,626,722,379,122,69,196,446,1842,-76
Torrey Craig,"F, G",454,1019,44.553483807654565,183,537,34.07821229050279,120,177,67.79661016949152,261,535,796,202,102,118,121,483,1211,-344
Tosan Evbuomwan,F,32,56,57.14285714285714,10,24,41.66666666666667,17,25,68.0,10,36,46,10,6,4,8,18,91,-100
Tracy McGrady,G,328,745,44.0268456375839,45,121,37.1900826446281,146,212,68.86792452830188,72,333,405,362,82,49,155,136,847,-2
Trae Young,G,3299,7559,43.64333906601402,1059,2986,35.4655056932351,2722,3118,87.29955099422708,263,1188,1451,3868,414,62,1696,696,10379,-153
Travis Outlaw,F,274,731,37.48290013679891,76,252,30.158730158730158,132,171,77.19298245614034,54,271,325,84,34,36,71,148,756,-345
Trayce Jackson-Davis,C,233,332,70.18072289156626,0,1,0.0,74,132,56.060606060606055,135,206,341,82,29,76,49,108,540,32
Tre Mann,G,125,276,45.289855072463766,39,107,36.44859813084112,44,58,75.86206896551724,16,109,125,145,48,3,56,45,333,-122
Tremont Waters,G,48,133,36.09022556390977,19,62,30.64516129032258,24,25,96.0,5,28,33,78,25,3,42,30,139,10
Trendon Watford,G,164,311,52.73311897106109,27,68,39.705882352941174,77,97,79.38144329896907,52,142,194,81,23,19,63,106,432,-73
Trent Forrest,G,59,150,39.33333333333333,2,12,16.666666666666664,15,20,75.0,16,72,88,130,18,5,35,42,135,-152
Treveon Graham,F,204,519,39.30635838150289,100,277,36.101083032490976,78,115,67.82608695652173,92,208,300,114,59,14,57,231,586,-147
Trevor Booker,"F, C",382,741,51.55195681511471,28,90,31.11111111111111,98,153,64.05228758169935,181,509,690,176,83,33,157,195,890,-297
Trey Burke,G,358,840,42.61904761904762,126,356,35.39325842696629,122,140,87.14285714285714,28,111,139,233,69,10,88,140,964,46
Trey Lyles,"F, C",652,1429,45.62631210636809,178,564,31.560283687943265,320,435,73.5632183908046,159,678,837,236,82,83,183,295,1802,-147
Tristan Thompson,"C, F",2638,5061,52.12408614898242,9,38,23.684210526315788,1254,2091,59.9713055954089,2398,3717,6115,756,365,501,821,1655,6539,-867
Troy Brown Jr.,"G, F",169,421,40.142517814726844,71,214,33.177570093457945,38,47,80.85106382978722,59,260,319,101,59,8,43,98,447,-105
Troy Murphy,F,64,175,36.57142857142857,16,68,23.52941176470588,30,41,73.17073170731707,29,133,162,30,25,9,27,76,174,-145
Ty Jerome,G,120,246,48.78048780487805,35,91,38.46153846153847,38,41,92.6829268292683,8,71,79,138,23,5,31,66,313,-106
Ty Lawson,G,1919,4158,46.15199615199615,369,1010,36.53465346534654,1174,1521,77.18606180144641,239,844,1083,2542,461,37,853,603,5381,576
Tyler Cavanaugh,C,67,152,44.07894736842105,32,89,35.95505617977528,17,21,80.95238095238095,45,82,127,27,9,4,13,61,183,-25
Tyler Cook,F,100,153,65.359477124183,1,2,50.0,45,75,60.0,50,112,162,21,15,6,31,68,246,-78
Tyler Dorsey,G,180,476,37.81512605042017,83,240,34.583333333333336,61,89,68.53932584269663,27,148,175,96,24,6,47,83,504,-139
Tyler Johnson,G,104,262,39.69465648854962,62,168,36.904761904761905,36,39,92.3076923076923,14,87,101,71,18,1,22,58,306,45
Tyler Zeller,C,1082,2147,50.395901257568696,10,33,30.303030303030305,510,671,76.00596125186289,578,1109,1687,345,96,224,332,833,2684,-455
Tyrus Thomas,"C, F",324,794,40.80604534005038,4,14,28.57142857142857,196,250,78.4,130,354,484,83,80,141,135,308,848,-411
Tyshawn Taylor,G,63,178,35.39325842696629,9,25,36.0,39,57,68.42105263157895,5,28,33,57,25,1,56,54,174,-198
Tyson Chandler,C,573,865,66.24277456647398,0,0,0.0,407,565,72.0353982300885,525,1097,1622,122,84,179,201,441,1553,555
Vasilije Micic,G,122,279,43.727598566308245,32,109,29.357798165137616,47,56,83.92857142857143,13,51,64,186,22,4,70,46,323,-184
Vernon Carey Jr.,C,21,42,50.0,1,7,14.285714285714285,11,14,78.57142857142857,9,23,32,2,2,5,6,14,54,-35
Vince Carter,"F, G",1228,2980,41.20805369127517,566,1493,37.910247823174814,508,629,80.7631160572337,206,935,1141,680,258,156,379,800,3530,330
Vit Krejci,F,66,141,46.808510638297875,33,89,37.07865168539326,6,8,75.0,17,61,78,67,18,7,25,65,171,-2
Vitor Faverani,C,64,147,43.53741496598639,12,40,30.0,24,37,64.86486486486487,42,86,128,16,14,27,41,74,164,-97
Vladimir Radmanovic,F,224,558,40.14336917562724,125,335,37.3134328358209,54,66,81.81818181818183,108,275,383,141,73,63,99,248,627,47
Vlatko Cancar,F,170,355,47.88732394366197,60,166,36.144578313253014,61,72,84.72222222222221,48,171,219,114,36,20,63,127,461,-174
Von Wafer,G,67,159,42.138364779874216,18,67,26.865671641791046,32,38,84.21052631578947,7,42,49,35,18,5,20,39,184,7
Walt Lemon Jr.,G,38,87,43.67816091954023,2,5,40.0,8,11,72.72727272727273,4,23,27,30,11,1,10,14,86,-23
Wayne Ellington,"G, F",682,1628,41.891891891891895,371,962,38.565488565488565,170,201,84.5771144278607,68,408,476,274,141,21,148,269,1905,-398
Wayne Selden,F,131,322,40.683229813664596,35,111,31.53153153153153,45,63,71.42857142857143,21,115,136,73,23,7,56,83,342,-231
Wendell Carter Jr.,C,492,966,50.931677018633536,20,83,24.096385542168676,283,375,75.46666666666667,296,666,962,198,77,118,186,410,1287,-421
Wes Iwundu,F,25,70,35.714285714285715,6,28,21.428571428571427,15,18,83.33333333333334,9,48,57,10,10,3,7,34,71,-45
Wesley Matthews,"G, F",1175,2964,39.64237516869096,640,1738,36.82393555811277,460,560,82.14285714285714,102,748,850,656,280,71,329,625,3450,-522
Will Barton,"F, G",2465,5632,43.76775568181818,804,2220,36.21621621621622,961,1218,78.89983579638752,401,2001,2402,1587,419,239,805,887,6695,467
Will Bynum,G,693,1570,44.140127388535035,67,217,30.87557603686636,354,438,80.82191780821918,77,249,326,708,159,19,365,423,1807,-484
Willie Cauley-Stein,C,306,519,58.95953757225434,2,14,14.285714285714285,90,146,61.64383561643836,163,426,589,114,76,107,76,267,704,31
Willie Green,G,153,325,47.07692307692308,50,113,44.24778761061947,48,56,85.71428571428571,15,65,80,40,23,6,33,74,404,-75
Willie Reed,C,77,134,57.46268656716418,0,0,0.0,30,55,54.54545454545454,49,74,123,11,6,30,16,50,184,-80
Willy Hernangomez,C,269,517,52.03094777562862,24,68,35.294117647058826,184,265,69.43396226415094,199,362,561,101,36,36,97,162,746,-93
Wilson Chandler,"F, G",1855,4241,43.73968403678378,577,1663,34.696331930246544,601,790,76.0759493670886,434,1702,2136,696,279,183,544,1015,4888,-239
Xavier Tillman,"F, C",34,66,51.515151515151516,8,28,28.57142857142857,4,7,57.14285714285714,14,40,54,20,9,9,5,15,80,42
Yogi Ferrell,G,479,1145,41.83406113537118,205,544,37.68382352941176,156,194,80.41237113402062,49,318,367,378,109,19,151,247,1319,-125
Yuta Watanabe,F,114,232,49.137931034482754,60,135,44.44444444444444,34,47,72.3404255319149,30,111,141,48,25,17,22,80,322,-7
Zach LaVine,"G, F",3182,6762,47.05708370304644,994,2593,38.333976089471655,1691,2020,83.7128712871287,198,1550,1748,1619,349,134,1084,800,9049,-773
Zaza Pachulia,C,1007,2046,49.21798631476051,0,13,0.0,812,1059,76.67610953729934,982,1858,2840,676,316,152,555,1104,2826,441
Zeke Nnaji,"C, F",325,635,51.181102362204726,84,227,37.00440528634361,135,204,66.17647058823529,196,279,475,77,56,78,88,294,869,-392
