personName,position,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints
AJ Green,G,136,321,42.36760124610592,113,274,41.24087591240876,21,23,91.30434782608695,15,94,109,52,15,4,21,80,406,24
AJ Price,G,231,629,36.72496025437202,88,298,29.53020134228188,94,136,69.11764705882352,32,125,157,237,54,3,102,105,644,68
Aaron Brooks,G,391,1032,37.8875968992248,163,467,34.90364025695932,155,178,87.07865168539325,60,141,201,363,78,20,187,271,1100,-235
Aaron Gray,C,56,99,56.56565656565656,0,0,0.0,17,34,50.0,59,112,171,16,11,12,32,96,129,30
Aaron Holiday,"G, F",694,1678,41.35876042908224,281,747,37.61713520749665,241,283,85.15901060070671,65,370,435,575,164,48,247,410,1910,303
Aaron Nesmith,"F, G",567,1225,46.285714285714285,255,648,39.351851851851855,226,279,81.00358422939068,125,427,552,206,120,83,139,476,1615,-50
Adreian Payne,F,165,412,40.04854368932039,13,55,23.636363636363637,60,89,67.41573033707866,76,226,302,66,42,27,88,193,403,-337
Al Jefferson,C,346,679,50.95729013254786,0,4,0.0,95,121,78.51239669421489,105,316,421,87,35,39,54,191,787,-109
Al-Farouq Aminu,F,769,1739,44.220816561242096,75,257,29.18287937743191,370,507,72.97830374753451,438,1218,1656,343,292,148,398,557,1983,-548
Alec Burks,"G, F",545,1391,39.1804457225018,284,718,39.55431754874652,342,415,82.40963855421687,76,588,664,366,123,41,156,328,1716,180
Alex Caruso,"G, F",380,885,42.93785310734463,132,350,37.714285714285715,190,264,71.96969696969697,83,342,425,436,181,52,213,312,1082,409
Alexey Shved,"G, F",393,1077,36.49025069637883,145,472,30.720338983050848,249,333,74.77477477477478,77,256,333,414,96,48,225,180,1180,-149
Alexis Ajinca,"C, F",556,1071,51.91409897292251,0,6,0.0,218,268,81.34328358208955,319,719,1038,130,83,155,217,549,1330,-238
Alize Johnson,F,19,55,34.54545454545455,4,10,40.0,14,22,63.63636363636363,27,53,80,9,6,5,8,22,56,47
Allonzo Trier,"G, F",283,624,45.3525641025641,71,185,38.37837837837838,213,266,80.07518796992481,37,189,226,147,31,18,138,146,850,-276
Alonzo Gee,"F, G",132,255,51.76470588235295,17,60,28.333333333333332,44,66,66.66666666666666,60,185,245,72,63,13,55,169,325,-195
Alperen Sengun,C,1218,2306,52.818733738074584,81,285,28.421052631578945,615,872,70.52752293577981,563,1097,1660,788,205,184,500,683,3132,-543
Amar'e Stoudemire,"C, F",1819,3493,52.075579730890354,15,47,31.914893617021278,1058,1367,77.39575713240673,624,1311,1935,365,180,328,613,863,4711,-139
Amen Thompson,"G, F",239,446,53.58744394618834,8,58,13.793103448275861,106,155,68.38709677419355,148,261,409,163,78,38,90,141,592,45
Amir Coffey,"G, F",501,1120,44.73214285714286,206,553,37.251356238698015,244,300,81.33333333333333,86,372,458,289,101,36,122,289,1452,-284
Andre Drummond,C,102,192,53.125,0,0,0.0,46,76,60.526315789473685,65,149,214,30,23,20,43,80,250,3
Andre Iguodala,F,133,336,39.58333333333333,74,229,32.314410480349345,31,53,58.490566037735846,55,244,299,193,71,56,93,125,371,-107
Andre Jackson Jr.,"F, G",50,100,50.0,17,46,36.95652173913043,8,11,72.72727272727273,43,70,113,50,16,6,28,92,125,-89
Andrea Bargnani,"F, C",386,863,44.727694090382386,45,149,30.201342281879196,171,209,81.81818181818183,101,248,349,91,16,79,100,153,988,-393
Andrei Kirilenko,F,284,560,50.71428571428571,35,120,29.166666666666668,188,250,75.2,102,260,362,177,96,62,119,82,791,-27
Andrew Bogut,C,445,903,49.28017718715393,0,5,0.0,112,242,46.28099173553719,247,651,898,177,63,205,168,293,1002,0
Andrew Bynum,"C, F",690,1231,56.051990251827775,1,5,20.0,377,554,68.05054151624549,368,868,1236,160,46,223,230,247,1758,303
Andrew Harrison,"G, F",302,803,37.60896637608966,92,309,29.773462783171524,273,355,76.90140845070422,48,224,272,382,91,47,168,340,969,-237
Andrew Nembhard,G,544,1166,46.65523156089194,153,434,35.25345622119816,94,118,79.66101694915254,71,269,340,621,133,19,227,322,1335,-198
Andrew Wiggins,"F, G",3218,7300,44.082191780821915,520,1566,33.205619412515965,1754,2390,73.38912133891213,554,1368,1922,1022,436,261,929,955,8710,-613
Antawn Jamison,F,296,667,44.377811094452774,92,274,33.57664233576642,112,161,69.56521739130434,118,299,417,57,39,25,60,153,796,71
Anthony Bennett,F,125,297,42.08754208754209,7,23,30.434782608695656,41,64,64.0625,52,164,216,48,27,16,36,87,298,-294
Anthony Brown,F,54,168,32.142857142857146,27,95,28.421052631578945,17,20,85.0,15,81,96,26,19,6,20,47,152,-43
Anthony Davis,"F, C",6630,12679,52.29119015695244,340,1145,29.694323144104807,4117,5177,79.52482132509175,1952,5873,7825,1828,974,1705,1460,1742,17717,898
Anthony Edwards,"F, G",2479,5555,44.62646264626463,789,2232,35.3494623655914,1173,1480,79.25675675675676,220,1347,1567,1241,413,182,850,620,6920,489
Anthony Lamb,"G, F",46,118,38.983050847457626,23,71,32.3943661971831,18,21,85.71428571428571,27,43,70,23,6,5,19,34,133,-89
Anthony Morrow,"G, F",238,520,45.76923076923077,88,195,45.12820512820513,72,87,82.75862068965517,29,111,140,59,38,12,51,102,636,45
Anthony Randolph,F,217,464,46.76724137931034,1,5,20.0,122,170,71.76470588235294,85,198,283,52,35,59,93,118,557,-179
Anthony Tolliver,F,330,802,41.14713216957606,170,472,36.016949152542374,200,254,78.74015748031496,162,496,658,160,70,69,129,336,1030,-130
Arinze Onuaku,C,13,18,72.22222222222221,0,0,0.0,4,10,40.0,9,19,28,7,1,3,3,9,30,-24
Armoni Brooks,G,165,443,37.24604966139955,124,370,33.513513513513516,23,31,74.19354838709677,22,127,149,79,33,13,45,94,477,-204
Arron Afflalo,"G, F",354,799,44.30538172715895,91,238,38.23529411764706,110,131,83.96946564885496,23,243,266,144,25,10,82,142,909,-151
Austin Reaves,"G, F",862,1748,49.31350114416476,293,803,36.48816936488169,560,655,85.49618320610686,135,603,738,775,128,64,313,348,2577,227
Austin Rivers,"G, F",1946,4635,41.9848975188781,650,1851,35.116153430578066,710,1086,65.37753222836096,190,1032,1222,1326,407,94,628,1254,5252,-508
Avery Bradley,"G, F",656,1567,41.86343331206127,265,738,35.90785907859079,93,109,85.3211009174312,103,402,505,319,163,34,210,462,1670,-208
Axel Toupane,G,9,20,45.0,2,6,33.33333333333333,5,7,71.42857142857143,0,7,7,4,3,4,0,12,25,-14
Bam Adebayo,"C, F",2888,5276,54.73843821076573,23,104,22.115384615384613,1714,2270,75.50660792951543,1081,3194,4275,1707,509,436,1057,1206,7513,725
Baron Davis,G,282,699,40.343347639484975,71,237,29.957805907172997,95,128,74.21875,42,134,176,434,96,25,183,175,730,40
Ben McLemore,"G, F",534,1283,41.62120031176929,333,891,37.37373737373738,142,184,77.17391304347827,70,326,396,148,106,40,153,382,1543,-229
Ben Sheppard,F,90,229,39.30131004366812,49,156,31.41025641025641,23,26,88.46153846153845,15,74,89,53,33,2,15,88,252,69
Bennedict Mathurin,"G, F",709,1614,43.92812887236679,180,524,34.35114503816794,560,678,82.59587020648968,147,405,552,235,83,27,249,279,2158,-271
Beno Udrih,G,669,1451,46.10613370089594,90,291,30.927835051546392,193,240,80.41666666666667,81,373,454,817,136,16,319,297,1621,70
Bismack Biyombo,C,67,119,56.30252100840336,0,0,0.0,22,46,47.82608695652174,57,134,191,51,10,34,38,82,156,-62
Blake Griffin,"F, C",4161,8125,51.21230769230769,144,455,31.648351648351646,2397,3524,68.01929625425652,1201,3485,4686,2133,483,277,1258,1490,10863,2373
Boban Marjanovic,C,182,303,60.066006600660074,0,5,0.0,142,188,75.53191489361703,115,216,331,45,23,26,70,95,506,93
Bobby Portis,"C, F",1859,3779,49.192908176766345,469,1185,39.57805907172996,404,528,76.51515151515152,680,2060,2740,464,234,145,391,703,4591,271
Bojan Bogdanovic,F,1036,2159,47.98517832329782,366,899,40.711902113459395,460,555,82.88288288288288,72,589,661,306,131,10,278,305,2898,171
Bones Hyland,G,152,388,39.175257731958766,70,209,33.49282296650718,33,43,76.74418604651163,15,89,104,140,37,6,59,81,407,-50
Bonzie Colson,"F, G",13,39,33.33333333333333,5,21,23.809523809523807,8,9,88.88888888888889,8,22,30,3,5,1,3,3,39,-22
Brad Miller,C,9,27,33.33333333333333,7,15,46.666666666666664,10,12,83.33333333333334,4,15,19,24,4,2,12,10,35,-13
Brad Wanamaker,G,26,72,36.11111111111111,4,17,23.52941176470588,20,22,90.9090909090909,6,29,35,48,5,6,23,42,76,-56
Brandan Wright,"F, C",177,289,61.245674740484425,0,1,0.0,57,92,61.95652173913043,78,138,216,34,29,61,28,95,411,21
Brandon Boston Jr.,G,241,608,39.63815789473684,60,192,31.25,111,143,77.62237762237763,43,150,193,84,46,21,67,104,653,-192
Brandon Clarke,"F, C",1102,1829,60.25150355385457,50,175,28.57142857142857,349,501,69.66067864271457,429,928,1357,343,170,210,180,445,2603,117
Brandon Ingram,"F, G",3373,7208,46.795227524972255,644,1777,36.24085537422622,1866,2374,78.60151642796967,344,2122,2466,2037,342,269,1199,1153,9256,-176
Brandon Jennings,G,1517,3795,39.97364953886693,477,1385,34.44043321299639,734,911,80.57080131723382,176,713,889,1522,385,61,619,495,4245,-618
Brandon Knight,G,796,1884,42.25053078556263,219,624,35.09615384615385,439,528,83.14393939393939,73,412,485,642,155,26,359,253,2250,-503
Brandon Roy,G,11,35,31.428571428571427,0,9,0.0,7,10,70.0,3,11,14,23,3,0,7,5,29,6
Brandon Rush,"G, F",287,702,40.883190883190885,137,337,40.652818991097924,93,124,75.0,49,267,316,107,63,58,97,149,804,-249
Brian Bowen II,F,4,14,28.57142857142857,0,3,0.0,1,1,100.0,1,9,10,0,0,1,1,4,9,16
Brian Roberts,G,457,1092,41.849816849816854,123,331,37.160120845921455,195,210,92.85714285714286,34,199,233,453,80,10,166,240,1232,-307
Briante Weber,G,33,82,40.243902439024396,4,16,25.0,11,14,78.57142857142857,16,44,60,43,27,8,24,40,81,-173
Brook Lopez,C,2242,4675,47.957219251336895,799,2264,35.291519434628974,749,932,80.36480686695279,562,1769,2331,605,255,940,512,1124,6032,2013
Bruce Brown,"G, F",149,314,47.452229299363054,33,101,32.67326732673268,67,82,81.70731707317073,25,129,154,100,35,8,41,81,398,80
Bruno Caboclo,F,142,331,42.90030211480362,54,168,32.142857142857146,51,61,83.60655737704919,68,164,232,63,29,52,55,118,389,-32
Bruno Fernando,C,77,134,57.46268656716418,0,2,0.0,41,63,65.07936507936508,59,103,162,33,7,39,29,86,195,-71
Bryce Dejean-Jones,G,28,69,40.57971014492754,12,32,37.5,11,21,52.38095238095239,8,40,48,15,10,2,11,17,79,-39
Bryn Forbes,G,280,612,45.751633986928105,168,387,43.41085271317829,62,76,81.57894736842105,15,112,127,62,31,3,56,99,790,53
Buddy Hield,"G, F",1070,2431,44.01480872069107,594,1496,39.705882352941174,194,230,84.34782608695653,143,722,865,565,178,74,312,411,2928,-160
C.J. Watson,G,327,751,43.54194407456725,123,320,38.4375,207,255,81.17647058823529,37,227,264,315,117,17,160,173,984,141
C.J. Williams,"F, G",104,232,44.827586206896555,27,94,28.723404255319153,13,17,76.47058823529412,13,51,64,55,37,13,25,79,248,-82
CJ McCollum,G,1317,2898,45.445134575569355,521,1280,40.703125,366,479,76.40918580375782,113,617,730,886,166,80,350,323,3521,298
CJ Miles,"G, F",911,2213,41.165838228648894,489,1308,37.38532110091743,320,392,81.63265306122449,74,571,645,200,167,85,192,442,2631,321
Caleb Martin,"G, F",703,1517,46.34146341463415,229,623,36.75762439807384,239,305,78.36065573770492,232,623,855,324,176,90,208,375,1874,214
Cam Reddish,"F, G",179,435,41.14942528735632,62,197,31.472081218274113,99,119,83.19327731092437,39,112,151,78,74,26,59,111,519,-112
Cam Whitmore,"G, F",212,467,45.396145610278374,79,220,35.90909090909091,76,112,67.85714285714286,44,136,180,33,30,17,46,64,579,-28
Cameron Payne,G,101,222,45.4954954954955,52,131,39.69465648854962,37,44,84.0909090909091,5,57,62,109,22,3,31,73,291,-14
Caris LeVert,"G, F",550,1236,44.49838187702265,123,384,32.03125,231,292,79.1095890410959,53,259,312,346,88,42,151,176,1454,-69
Carl Landry,F,289,565,51.1504424778761,0,4,0.0,205,257,79.76653696498055,116,192,308,51,23,24,91,160,783,-69
Carlos Arroyo,G,109,238,45.79831932773109,28,64,43.75,28,35,80.0,13,67,80,100,14,1,43,60,274,95
Carlos Boozer,F,371,743,49.93270524899058,0,0,0.0,94,150,62.66666666666667,111,371,482,95,41,12,92,184,836,-319
Carlos Delfino,"G, F",633,1586,39.91172761664565,349,944,36.97033898305085,146,179,81.56424581005587,62,566,628,370,223,27,195,285,1761,-19
Carmelo Anthony,F,4467,10207,43.76408347212697,1101,3002,36.67554963357762,2465,2987,82.52427184466019,778,2882,3660,1504,494,319,1165,1535,12500,289
Caron Butler,F,805,1965,40.966921119592875,318,836,38.038277511961724,225,272,82.72058823529412,106,576,682,238,150,37,209,382,2153,384
Chandler Parsons,F,1421,3113,45.6472855766142,447,1232,36.282467532467535,394,549,71.76684881602914,262,1095,1357,868,293,111,463,608,3683,357
Chase Budinger,"F, G",916,2156,42.486085343228204,317,906,34.98896247240618,337,418,80.622009569378,188,803,991,370,176,53,249,384,2486,-25
Chauncey Billups,G,240,618,38.83495145631068,122,340,35.88235294117647,249,275,90.54545454545455,19,128,147,245,40,6,112,117,851,112
Cheick Diallo,F,306,523,58.508604206500955,1,4,25.0,115,154,74.67532467532467,145,471,616,56,44,61,84,212,728,-247
Chinanu Onuaku,C,7,12,58.333333333333336,0,0,0.0,4,4,100.0,3,11,14,4,3,1,7,10,18,-53
Chris Andersen,"C, F",406,677,59.97045790251108,13,42,30.952380952380953,284,412,68.93203883495146,298,650,948,91,89,215,126,368,1109,187
Chris Bosh,"F, C",2595,5235,49.570200573065904,255,742,34.36657681940701,1469,1824,80.53728070175438,558,2258,2816,680,333,332,681,830,6914,1845
Chris Copeland,"G, F, C",366,858,42.65734265734265,154,422,36.492890995260666,112,149,75.16778523489933,65,207,272,107,32,30,129,237,998,-58
Chris Douglas-Roberts,"G, F",122,294,41.49659863945578,16,53,30.18867924528302,82,97,84.5360824742268,8,92,100,54,30,13,35,87,342,-38
Chris Duarte,"G, F",391,954,40.9853249475891,149,429,34.731934731934736,151,184,82.06521739130434,60,281,341,178,81,19,131,160,1082,-167
Chris Duhon,G,47,123,38.21138211382114,33,91,36.26373626373626,6,13,46.15384615384615,11,57,68,133,20,1,40,56,133,-8
Chris Kaman,"C, F",619,1319,46.929492039423806,0,3,0.0,179,232,77.15517241379311,194,624,818,205,52,165,261,274,1417,-166
Chris Paul,G,3799,8131,46.72242036649858,960,2554,37.588097102584186,2371,2687,88.23967249720879,375,2263,2638,5735,1300,91,1416,1455,10929,4210
Christian Wood,"C, F",953,1899,50.18430753027909,252,682,36.950146627565985,439,680,64.55882352941177,242,1176,1418,283,111,156,273,348,2597,-555
Chuck Hayes,"C, F",245,465,52.68817204301075,0,2,0.0,96,144,66.66666666666666,219,388,607,204,79,49,89,206,586,206
Cleanthony Early,"F, G",88,254,34.645669291338585,26,99,26.262626262626267,39,52,75.0,26,97,123,42,26,15,49,73,241,-163
Clint Capela,"C, F",1766,2785,63.41113105924596,0,2,0.0,543,1033,52.565343659244924,1089,2154,3243,324,229,491,412,838,4075,994
Cody Zeller,C,63,121,52.066115702479344,1,5,20.0,47,73,64.38356164383562,73,103,176,49,12,9,30,78,174,-2
Cole Aldrich,C,384,731,52.53077975376197,0,0,0.0,157,215,73.0232558139535,290,695,985,173,122,196,173,438,925,-379
Corey Brewer,"G, F",1336,3121,42.80679269464915,244,930,26.236559139784948,641,883,72.59343148357871,285,829,1114,632,540,110,484,901,3557,51
Corey Maggette,F,253,559,45.25939177101968,28,78,35.8974358974359,271,325,83.38461538461537,44,197,241,84,21,5,127,175,805,-90
Cory Joseph,G,482,1152,41.84027777777778,122,361,33.795013850415515,100,137,72.99270072992701,78,464,542,581,174,40,167,272,1186,161
Courtney Lee,"G, F",1874,4155,45.10228640192539,574,1458,39.36899862825789,642,753,85.2589641434263,227,1085,1312,873,467,130,465,769,4964,-179
D'Angelo Russell,G,2449,5689,43.047987343997185,1019,2727,37.36707004033737,985,1230,80.08130081300813,185,1143,1328,2270,443,138,1037,788,6902,-643
D.J. Augustin,G,332,859,38.64959254947614,218,571,38.17863397548161,206,236,87.28813559322035,51,202,253,465,79,5,189,159,1088,-252
D.J. Wilson,"F, C",233,567,41.09347442680776,96,292,32.87671232876712,55,92,59.78260869565217,79,357,436,103,35,42,77,169,617,-113
DaJuan Summers,"F, G",29,69,42.028985507246375,5,16,31.25,7,9,77.77777777777779,8,17,25,11,7,0,8,31,70,-32
DaQuan Jeffries,"F, G",33,82,40.243902439024396,13,50,26.0,1,3,33.33333333333333,10,39,49,22,8,7,9,28,80,-93
Daequan Cook,F,21,59,35.59322033898305,11,30,36.666666666666664,2,3,66.66666666666666,5,13,18,10,6,2,6,13,55,-24
Dahntay Jones,F,221,516,42.82945736434108,47,120,39.166666666666664,161,200,80.5,28,165,193,98,46,18,78,212,650,-189
Daishen Nix,G,117,328,35.670731707317074,53,183,28.96174863387978,43,72,59.72222222222222,26,108,134,178,51,7,117,82,330,-169
Damian Jones,C,36,54,66.66666666666666,0,3,0.0,26,32,81.25,26,55,81,5,4,19,14,39,98,-43
Damian Lillard,G,541,1277,42.364917776037586,220,622,35.36977491961415,473,514,92.02334630350194,36,284,320,508,72,18,193,134,1775,389
Damien Inglis,G,13,37,35.13513513513514,3,13,23.076923076923077,7,8,87.5,2,29,31,10,6,3,11,11,36,-44
Damien Wilkins,F,13,39,33.33333333333333,4,18,22.22222222222222,3,4,75.0,5,11,16,9,2,1,5,7,33,27
Damjan Rudez,G,144,325,44.30769230769231,86,220,39.09090909090909,24,31,77.41935483870968,13,54,67,64,19,6,60,112,398,20
Damyean Dotson,"G, F",484,1153,41.9774501300954,207,574,36.062717770034844,111,154,72.07792207792207,53,386,439,224,93,16,109,213,1286,-449
Daniel Theis,C,261,516,50.58139534883721,51,161,31.67701863354037,70,102,68.62745098039215,124,272,396,90,34,74,76,196,643,-176
Danilo Gallinari,F,736,1686,43.65361803084223,283,739,38.29499323410013,723,801,90.2621722846442,117,648,765,313,106,52,193,291,2478,85
Danny Granger,"F, G",1117,2705,41.29390018484288,355,952,37.28991596638656,745,869,85.7307249712313,220,734,954,373,178,126,390,492,3334,251
Danny Green,"G, F",200,485,41.23711340206185,123,335,36.71641791044776,33,48,68.75,52,177,229,93,86,32,66,142,556,253
Dante Cunningham,"F, C",1308,2794,46.81460272011453,162,486,33.33333333333333,272,431,63.10904872389791,578,1368,1946,377,342,244,247,846,3050,-585
Danuel House Jr.,"F, G, C",483,1138,42.44288224956063,267,724,36.87845303867403,187,243,76.95473251028807,104,478,582,213,113,66,143,295,1420,50
Dario Saric,F,256,564,45.39007092198582,97,253,38.3399209486166,105,120,87.5,105,266,371,101,41,6,72,143,714,-41
Darius Miller,"G, F",523,1252,41.77316293929712,327,856,38.20093457943925,151,182,82.96703296703298,49,374,423,346,110,61,163,510,1524,-25
Darius Morris,"G, F",101,259,38.996138996138995,30,89,33.70786516853933,32,51,62.745098039215684,30,56,86,110,28,2,72,86,264,-101
Darko Milicic,C,330,708,46.61016949152542,0,0,0.0,80,152,52.63157894736842,168,289,457,121,63,165,183,288,740,-283
Darrell Arthur,"F, C",472,983,48.01627670396745,5,24,20.833333333333336,142,180,78.88888888888889,183,328,511,86,76,96,131,354,1091,-63
Darren Collison,G,1578,3391,46.534945443821876,321,809,39.678615574783684,806,943,85.47189819724285,190,824,1014,1816,432,67,652,625,4283,434
David Nwaba,"G, F",238,475,50.10526315789474,33,117,28.205128205128204,120,174,68.96551724137932,98,234,332,80,71,48,49,151,629,-135
David Roddy,"G, F",335,806,41.563275434243174,112,368,30.434782608695656,87,132,65.9090909090909,101,292,393,135,54,30,111,175,869,-273
David West,F,2160,4390,49.202733485193626,16,72,22.22222222222222,965,1230,78.45528455284553,646,1870,2516,963,302,299,645,857,5301,1119
De'Anthony Melton,G,614,1489,41.235728676964406,266,723,36.7911479944675,224,292,76.71232876712328,137,572,709,501,241,90,262,322,1718,458
DeAndre Jordan,C,2761,4079,67.68815886246628,1,9,11.11111111111111,1330,2900,45.86206896551724,2356,5431,7787,595,440,1201,929,1859,6853,1906
DeAndre Liggins,"G, F",41,107,38.31775700934579,19,53,35.84905660377358,2,5,40.0,8,68,76,48,37,14,20,81,103,-210
DeMarcus Cousins,C,733,1601,45.783885071830106,200,573,34.904013961605585,478,634,75.39432176656152,219,970,1189,417,154,127,384,411,2144,72
Delon Wright,G,141,331,42.59818731117825,31,108,28.703703703703702,79,105,75.23809523809524,35,133,168,175,61,18,43,60,392,106
Dennis Schroder,G,657,1550,42.38709677419355,164,495,33.131313131313135,456,534,85.39325842696628,57,369,426,737,132,26,314,342,1934,107
Dennis Smith Jr.,G,195,514,37.93774319066148,40,141,28.368794326241137,74,133,55.639097744360896,35,103,138,215,58,17,113,116,504,-300
Derek Fisher,G,508,1334,38.08095952023988,206,554,37.18411552346571,209,256,81.640625,40,377,417,527,234,16,204,497,1431,886
Derrick Favors,C,209,339,61.6519174041298,1,7,14.285714285714285,40,71,56.33802816901409,163,338,501,81,30,46,55,107,459,115
Derrick Jones Jr.,"F, G",363,722,50.27700831024931,68,239,28.451882845188287,180,263,68.44106463878326,181,326,507,105,107,89,79,275,974,-84
Derrick Rose,G,1313,2809,46.74261302954788,176,498,35.34136546184739,496,565,87.78761061946902,152,504,656,887,147,63,377,236,3298,96
Derrick Walton Jr.,G,25,61,40.98360655737705,16,38,42.10526315789473,13,15,86.66666666666667,4,27,31,38,11,3,6,26,79,-26
Derrick Williams,F,871,2044,42.61252446183953,157,546,28.754578754578752,567,789,71.86311787072243,239,898,1137,174,116,86,259,333,2466,-573
Desmond Bane,"G, F",1552,3315,46.81749622926093,648,1561,41.51185137732223,501,570,87.89473684210526,156,864,1020,810,232,89,408,591,4253,528
Devin Ebanks,"G, F",82,213,38.497652582159624,8,36,22.22222222222222,52,72,72.22222222222221,51,71,122,24,18,12,35,56,224,-58
Devontae Cacok,C,20,35,57.14285714285714,0,0,0.0,5,11,45.45454545454545,14,23,37,2,5,4,5,8,45,47
Devonte' Graham,G,381,1046,36.4244741873805,258,753,34.26294820717131,162,199,81.4070351758794,49,200,249,432,101,22,132,143,1182,67
Dewayne Dedmon,C,274,484,56.611570247933884,31,89,34.831460674157306,127,171,74.26900584795322,161,420,581,75,40,62,102,271,706,15
Dexter Pittman,C,49,108,45.370370370370374,0,0,0.0,18,31,58.06451612903226,35,51,86,9,8,8,22,83,116,-11
Deyonta Davis,C,185,312,59.294871794871796,0,0,0.0,48,75,64.0,95,215,310,42,18,56,40,165,418,-202
Dillon Brooks,"F, G",2204,5278,41.75824175824176,706,2045,34.52322738386308,803,1001,80.21978021978022,306,1013,1319,854,389,108,628,1384,5917,241
Dion Waiters,"G, F",683,1650,41.39393939393939,261,721,36.1997226074896,169,257,65.75875486381322,35,335,370,454,98,44,253,249,1796,-11
Domantas Sabonis,"F, C",2026,3684,54.994571118349626,126,391,32.22506393861892,1021,1397,73.08518253400143,845,2497,3342,1324,257,147,823,1003,5199,314
Dominic McGuire,F,9,24,37.5,0,0,0.0,1,4,25.0,8,22,30,10,8,3,5,13,19,-59
Donald Sloan,G,194,486,39.91769547325103,51,175,29.142857142857142,74,101,73.26732673267327,18,172,190,249,35,1,93,68,513,-166
Donatas Motiejunas,"F, C",728,1552,46.90721649484536,121,404,29.950495049504948,249,415,60.0,296,653,949,268,118,81,284,532,1826,116
Donte DiVincenzo,"G, F",1019,2359,43.19626960576515,540,1455,37.11340206185567,232,310,74.83870967741936,244,876,1120,633,288,80,341,455,2810,949
Doug McDermott,F,1007,2031,49.581486952240276,394,979,40.24514811031665,235,290,81.03448275862068,138,511,649,293,65,31,175,427,2643,119
Drew Gooden,"C, F",463,1080,42.87037037037037,20,80,25.0,268,326,82.20858895705521,216,416,632,197,72,58,164,231,1214,-212
Dru Smith,G,20,47,42.5531914893617,8,23,34.78260869565217,2,2,100.0,7,16,23,19,13,6,6,22,50,-60
Duane Washington Jr.,G,173,427,40.5152224824356,81,215,37.67441860465116,46,61,75.40983606557377,4,79,83,85,26,3,57,66,473,-125
Duncan Robinson,"G, F",1338,3088,43.32901554404145,1012,2543,39.795517105780576,293,336,87.20238095238095,66,880,946,601,185,69,338,826,3981,524
Dwight Howard,"C, F",1902,3132,60.727969348659,15,41,36.58536585365854,1285,2464,52.15097402597403,1120,2820,3940,467,306,595,866,1224,5104,745
Dwyane Wade,"G, F",3658,7549,48.45674923830971,235,808,29.084158415841582,2038,2696,75.59347181008901,562,1622,2184,2184,630,351,1347,932,9589,1455
Dyson Daniels,G,226,519,43.54527938342967,69,221,31.221719457013574,60,93,64.51612903225806,98,326,424,298,128,36,116,200,581,64
E'Twaun Moore,"F, G",1148,2420,47.43801652892562,344,852,40.375586854460096,181,246,73.57723577235772,156,492,648,531,201,63,263,505,2821,0
Earl Barron,C,22,51,43.13725490196079,0,0,0.0,3,4,75.0,18,22,40,6,2,3,3,11,47,-1
Earl Clark,F,177,407,43.48894348894349,36,110,32.72727272727273,61,86,70.93023255813954,84,257,341,67,37,50,63,108,451,-73
Ed Davis,"F, C",530,946,56.02536997885835,0,0,0.0,186,355,52.394366197183096,425,710,1135,150,92,201,123,452,1246,-188
Eddie House,G,128,321,39.875389408099686,68,175,38.857142857142854,38,40,95.0,9,83,92,62,32,3,29,68,362,105
Eddy Curry,C,12,26,46.15384615384615,0,0,0.0,6,8,75.0,4,8,12,1,0,2,10,17,30,-63
Edmond Sumner,"G, F",232,489,47.443762781186095,56,168,33.33333333333333,99,136,72.79411764705883,38,127,165,114,60,24,83,159,619,-100
Ekpe Udoh,"F, C",230,546,42.124542124542124,0,3,0.0,166,225,73.77777777777777,223,309,532,108,77,173,106,314,626,-171
Elfrid Payton,G,641,1474,43.487109905020354,75,272,27.573529411764707,177,267,66.29213483146067,165,483,648,846,161,43,311,286,1534,-252
Emeka Okafor,C,462,833,55.46218487394958,0,1,0.0,201,354,56.779661016949156,347,670,1017,74,64,178,169,333,1125,12
Emmanuel Mudiay,G,405,944,42.902542372881356,78,256,30.46875,179,237,75.52742616033755,43,211,254,313,63,26,181,136,1067,-493
Enes Freedom,"C, F",673,1181,56.98560541913632,7,24,29.166666666666668,261,313,83.38658146964856,444,797,1241,189,54,54,201,293,1614,-401
Eric Bledsoe,G,2268,5001,45.350929814037194,560,1681,33.31350386674599,1043,1376,75.79941860465115,398,1462,1860,2200,674,233,1127,960,6139,1009
Eric Gordon,"F, G",3697,8707,42.46008958309406,1628,4410,36.91609977324263,1800,2213,81.33755083596927,244,1340,1584,1903,537,234,1267,1231,10822,507
Erick Dampier,C,52,89,58.42696629213483,0,1,0.0,24,44,54.54545454545454,53,124,177,22,14,47,32,82,128,111
Ersan Ilyasova,"F, C",1699,3737,45.46427615734546,401,1065,37.652582159624416,670,842,79.57244655581948,798,1839,2637,473,299,168,402,1028,4469,163
Evan Fournier,"G, F",462,1151,40.139009556907034,278,748,37.16577540106952,100,136,73.52941176470588,38,225,263,210,99,23,128,230,1302,-158
Evan Turner,G,78,190,41.05263157894737,12,24,50.0,24,34,70.58823529411765,12,74,86,64,11,2,34,48,192,-55
Francisco Garcia,"F, G",176,452,38.93805309734513,106,308,34.41558441558442,17,30,56.666666666666664,25,137,162,98,50,45,52,162,475,65
